"_id",pokemon,moves.0,moves.1,moves.2,moves.3,moves.4,moves.5,moves.6,moves.7,moves.8,moves.9,moves.10,moves.11,moves.12,moves.13,moves.14,moves.15,moves.16,moves.17,moves.18,moves.19,moves.20,moves.21,moves.22,moves.23,moves.24,moves.25,moves.26,moves.27,moves.28,moves.29,moves.30,moves.31,moves.32,moves.33,moves.34,moves.35,moves.36,moves.37,moves.38,moves.39,moves.40,moves.41,moves.42,moves.43,moves.44,moves.45,moves.46,moves.47,moves.48,moves.49,moves.50,moves.51,moves.52,moves.53,moves.54,moves.55,moves.56,moves.57,moves.58,moves.59,moves.60,moves.61,moves.62,moves.63,moves.64,moves.65,moves.66,moves.67,moves.68,moves.69,moves.70,moves.71,moves.72,moves.73,moves.74,moves.75,moves.76,moves.77,moves.78,moves.79,moves.80,moves.81,moves.82,moves.83,moves.84,moves.85,moves.86,moves.87,moves.88,moves.89,moves.90,moves.91,moves.92,moves.93,moves.94,moves.95,moves.96,moves.97,moves.98,moves.99,moves.100,moves.101,moves.102,moves.103,moves.104,moves.105
5e825b9702284d30719df759,vivillon-poke-ball,acrobatics,aerial-ace,aromatherapy,attract,bug-bite,bug-bite,bug-bite,bug-buzz,calm-mind,confide,defog,double-team,draining-kiss,dream-eater,electroweb,electroweb,endeavor,energy-ball,facade,flash,frustration,giga-drain,giga-impact,gust,harden,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hurricane,hyper-beam,infestation,iron-defense,laser-focus,light-screen,poison-powder,poison-powder,poison-powder,powder,protect,protect,psybeam,psychic,psych-up,quiver-dance,rage-powder,rage-powder,rage-powder,rain-dance,rest,return,roost,round,safeguard,secret-power,signal-beam,sleep-powder,sleep-talk,snore,solar-beam,string-shot,struggle-bug,stun-spore,stun-spore,stun-spore,substitute,sunny-day,supersonic,swagger,tackle,tailwind,thief,toxic,u-turn,,,,,,,,,,,,,,,,,,,,
5e825b9702284d30719df75a,floette-eternal,after-you,aromatherapy,aromatherapy,attract,attract,calm-mind,calm-mind,camouflage,captivate,confide,confide,copycat,covet,dazzling-gleam,dazzling-gleam,double-team,double-team,echoed-voice,echoed-voice,endeavor,energy-ball,energy-ball,facade,facade,fairy-wind,fairy-wind,flash,flash,frustration,frustration,giga-drain,grass-knot,grass-knot,grassy-terrain,grassy-terrain,heal-bell,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,light-of-ruin,lucky-chant,lucky-chant,magical-leaf,magical-leaf,magic-coat,misty-terrain,misty-terrain,moonblast,moonblast,nature-power,nature-power,petal-blizzard,petal-blizzard,petal-dance,petal-dance,protect,protect,psychic,psychic,rain-dance,rain-dance,razor-leaf,razor-leaf,rest,rest,return,return,round,round,safeguard,safeguard,secret-power,secret-power,seed-bomb,sleep-talk,sleep-talk
5e825b9702284d30719df75b,latias-mega,aerial-ace,ally-switch,attract,body-slam,bulldoze,calm-mind,captivate,charge-beam,charm,confide,covet,cut,defog,dive,double-edge,double-team,draco-meteor,dragon-breath,dragon-claw,dragon-pulse,dream-eater,earthquake,endure,energy-ball,facade,flash,fly,frustration,fury-cutter,giga-impact,grass-knot,guard-split,healing-wish,heal-pulse,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,hyper-beam,ice-beam,icy-wind,laser-focus,last-resort,light-screen,magic-coat,magic-room,mimic,mist-ball,mud-slap,natural-gift,outrage,protect,psychic,psycho-shift,psych-up,psyshock,psywave,rain-dance,recover,reflect,reflect-type,refresh,rest,retaliate,return,roar,role-play,roost,round,safeguard,sandstorm,secret-power,shadow-ball,shadow-claw,shock-wave,sleep-talk,snore,solar-beam,steel-wing,stored-power,substitute,sucker-punch,sunny-day,surf,swagger,swift,tailwind,telekinesis,thunder,thunderbolt,thunder-wave,toxic
5e825b9702284d30719df75c,latios-mega,aerial-ace,ally-switch,attract,body-slam,bulldoze,calm-mind,captivate,charge-beam,confide,cut,defog,dive,double-edge,double-team,draco-meteor,dragon-breath,dragon-claw,dragon-dance,dragon-pulse,dream-eater,earthquake,endure,energy-ball,facade,flash,fly,frustration,fury-cutter,giga-impact,grass-knot,heal-block,heal-pulse,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,hyper-beam,ice-beam,icy-wind,laser-focus,last-resort,light-screen,luster-purge,magic-coat,memento,mimic,mud-slap,natural-gift,outrage,power-split,protect,psychic,psycho-shift,psych-up,psyshock,psywave,rain-dance,recover,reflect,refresh,rest,retaliate,return,roar,roost,round,safeguard,sandstorm,secret-power,shadow-ball,shadow-claw,shock-wave,sleep-talk,snore,solar-beam,steel-wing,stored-power,substitute,sunny-day,surf,swagger,swift,tailwind,telekinesis,thunder,thunderbolt,thunder-wave,toxic,trick,twister,waterfall,water-pulse
5e825b9702284d30719df75d,swampert-mega,ancient-power,ancient-power,ancient-power,aqua-tail,aqua-tail,aqua-tail,attract,attract,attract,avalanche,avalanche,avalanche,barrier,barrier,barrier,bide,bide,bide,bite,bite,bite,blizzard,blizzard,blizzard,body-slam,body-slam,body-slam,brick-break,brick-break,bulldoze,bulldoze,captivate,captivate,captivate,confide,confide,confide,counter,counter,counter,curse,curse,curse,defense-curl,defense-curl,defense-curl,dig,dig,dig,dive,dive,dive,double-edge,double-edge,double-edge,double-team,double-team,double-team,dynamic-punch,dynamic-punch,earth-power,earth-power,earth-power,earthquake,earthquake,echoed-voice,echoed-voice,echoed-voice,endeavor,endeavor,endeavor,endure,endure,endure,facade,facade,facade,fling,fling,focus-blast,focus-punch,foresight,foresight,foresight,frustration,frustration,frustration,giga-impact,growl,growl,growl,hail,hail,hail,hammer-arm,headbutt,headbutt,headbutt,hidden-power-bug,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon
5e825b9702284d30719df75e,sceptile-mega,absorb,absorb,absorb,acrobatics,acrobatics,acrobatics,aerial-ace,aerial-ace,aerial-ace,agility,agility,agility,attract,attract,attract,body-slam,body-slam,body-slam,brick-break,brick-break,brick-break,brutal-swing,bulldoze,bullet-seed,bullet-seed,bullet-seed,captivate,captivate,captivate,confide,confide,confide,counter,counter,counter,crunch,crunch,crunch,crush-claw,crush-claw,crush-claw,cut,cut,cut,detect,detect,detect,dig,dig,dig,double-edge,double-edge,double-edge,double-kick,double-kick,double-kick,double-team,double-team,double-team,dragon-breath,dragon-breath,dragon-breath,dragon-claw,dragon-pulse,drain-punch,drain-punch,drain-punch,dual-chop,dynamic-punch,dynamic-punch,dynamic-punch,earthquake,endeavor,endeavor,endeavor,endure,endure,endure,energy-ball,energy-ball,energy-ball,facade,facade,facade,false-swipe,false-swipe,flash,flash,flash,fling,fling,fling,focus-blast,focus-punch,focus-punch,focus-punch,frenzy-plant,frustration,frustration,frustration,fury-cutter,fury-cutter,fury-cutter,giga-drain,giga-drain,giga-drain
5e825b9702284d30719df75f,sableye-mega,leer,scratch,astonish,confuse-ray,shadow-sneak,fake-out,disable,detect,night-shade,fury-swipes,knock-off,quash,shadow-claw,mean-look,power-gem,zen-headbutt,shadow-ball,foul-play,mega-punch,mega-kick,fire-punch,ice-punch,thunder-punch,dig,rest,thief,snore,protect,icy-wind,attract,rain-dance,sunny-day,will-o-wisp,facade,helping-hand,brick-break,imprison,rock-tomb,payback,fling,drain-punch,wonder-room,low-sweep,round,hex,retaliate,snarl,body-slam,low-kick,psychic,metronome,substitute,endure,sleep-talk,encore,taunt,trick,calm-mind,gyro-ball,poison-jab,dark-pulse,nasty-plot,ally-switch,dazzling-gleam,feint,flatter,metal-burst,recover,sucker-punch,torment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9702284d30719df760,altaria-mega,aerial-ace,aerial-ace,agility,agility,air-cutter,air-cutter,astonish,astonish,attract,attract,body-slam,body-slam,bulldoze,captivate,captivate,confide,confide,cotton-guard,cotton-guard,dazzling-gleam,dazzling-gleam,defog,defog,disarming-voice,disarming-voice,double-edge,double-edge,double-team,double-team,draco-meteor,dragon-breath,dragon-claw,dragon-dance,dragon-pulse,dragon-pulse,dragon-rush,dragon-rush,dream-eater,dream-eater,earthquake,echoed-voice,echoed-voice,endure,endure,facade,facade,false-swipe,false-swipe,feather-dance,feather-dance,fire-blast,flamethrower,fly,fly,frustration,frustration,fury-attack,fury-attack,giga-impact,growl,growl,haze,haze,heal-bell,heal-bell,heat-wave,heat-wave,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hone-claws,hyper-beam,hyper-voice,hyper-voice,ice-beam,ice-beam,incinerate
5e825b9702284d30719df761,gallade-mega,slash,night-slash,growl,disarming-voice,hypnosis,draining-kiss,imprison,psybeam,life-dew,charm,calm-mind,psychic,dream-eater,future-sight,leer,fury-cutter,double-team,confusion,helping-hand,feint,teleport,aerial-ace,false-swipe,protect,swords-dance,psycho-cut,heal-pulse,quick-guard,wide-guard,close-combat,mega-punch,mega-kick,fire-punch,ice-punch,thunder-punch,hyper-beam,giga-impact,magical-leaf,solar-blade,thunder-wave,light-screen,reflect,safeguard,rest,rock-slide,thief,snore,icy-wind,attract,rain-dance,sunny-day,will-o-wisp,facade,swift,revenge,brick-break,rock-tomb,fling,drain-punch,trick-room,wonder-room,magic-room,low-sweep,round,retaliate,bulldoze,misty-terrain,air-slash,body-slam,low-kick,thunderbolt,earthquake,substitute,reversal,psyshock,endure,sleep-talk,encore,shadow-ball,taunt,trick,skill-swap,hyper-voice,bulk-up,leaf-blade,aura-sphere,poison-jab,x-scissor,focus-blast,energy-ball,zen-headbutt,stone-edge,grass-knot,stored-power,ally-switch,work-up,dazzling-gleam,throat-chop,confuse-ray,destiny-bond,disable,grudge,knock-off,mean-look,memento,shadow-sneak
5e825b9702284d30719df762,audino-mega,after-you,ally-switch,amnesia,attract,baby-doll-eyes,bestow,blizzard,calm-mind,charge-beam,confide,covet,dazzling-gleam,dig,disarming-voice,double-edge,double-slap,double-team,draining-kiss,drain-punch,dream-eater,echoed-voice,encore,entrainment,facade,fire-blast,fire-punch,flamethrower,flash,fling,focus-punch,frustration,grass-knot,gravity,growl,heal-bell,healing-wish,heal-pulse,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hyper-beam,hyper-voice,ice-beam,ice-punch,icy-wind,incinerate,iron-tail,knock-off,laser-focus,last-resort,light-screen,low-kick,lucky-chant,magic-coat,misty-terrain,pain-split,play-nice,pound,power-up-punch,present,protect,psychic,psych-up,psyshock,rain-dance,reflect,refresh,rest,retaliate,return,role-play,round,safeguard,secret-power,shadow-ball,signal-beam,simple-beam,skill-swap,sleep-talk,snatch,snore,solar-beam,stomping-tantrum,substitute,sunny-day,surf,swagger,sweet-kiss,take-down,telekinesis,throat-chop,thunder
5e825b9702284d30719df763,sharpedo-mega,agility,agility,ancient-power,ancient-power,aqua-jet,aqua-jet,assurance,assurance,attract,attract,avalanche,bite,bite,blizzard,blizzard,bounce,bounce,brine,brine,bulldoze,captivate,captivate,confide,confide,crunch,crunch,dark-pulse,dark-pulse,destiny-bond,destiny-bond,dive,dive,double-edge,double-edge,double-team,double-team,earthquake,endure,endure,facade,facade,feint,focus-energy,focus-energy,frustration,frustration,fury-cutter,fury-cutter,giga-impact,hail,hail,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hydro-pump,hydro-pump,hyper-beam,ice-beam,ice-beam,ice-fang,ice-fang,icy-wind,icy-wind,leer,leer,liquidation,mimic,mimic,mud-slap,mud-slap,natural-gift,natural-gift,night-slash,payback,payback,poison-fang,poison-fang
5e825b9702284d30719df764,slowbro-mega,aerial-ace,after-you,after-you,amnesia,amnesia,aqua-tail,aqua-tail,attract,attract,avalanche,belch,belch,belly-drum,belly-drum,bide,blizzard,blizzard,block,block,body-slam,body-slam,brick-break,brine,brine,bubble-beam,bulldoze,bulldoze,calm-mind,calm-mind,captivate,captivate,confide,confide,confusion,confusion,counter,curse,curse,dig,dig,disable,disable,dive,dive,double-edge,double-edge,double-team,double-team,drain-punch,dream-eater,dream-eater,dynamic-punch,earthquake,earthquake,echoed-voice,echoed-voice,endure,endure,facade,facade,fire-blast,fire-blast,fissure,flamethrower,flamethrower,flash,flash,fling,focus-blast,focus-punch,foul-play,frustration,frustration,fury-cutter,future-sight,future-sight,giga-impact,grass-knot,grass-knot,growl,growl,hail,hail,headbutt,headbutt,heal-pulse,heal-pulse,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground
5e825b9702284d30719df765,steelix-mega,crunch,thunder-fang,ice-fang,fire-fang,rock-polish,tackle,harden,bind,rock-throw,smack-down,autotomize,dragon-breath,curse,rock-slide,screech,sand-tomb,stealth-rock,slam,sandstorm,dig,iron-tail,stone-edge,double-edge,magnet-rise,hyper-beam,giga-impact,self-destruct,rest,snore,protect,scary-face,attract,sunny-day,facade,rock-tomb,rock-blast,payback,round,bulldoze,brutal-swing,stomping-tantrum,breaking-swipe,body-slam,earthquake,substitute,endure,sleep-talk,taunt,iron-defense,dragon-dance,gyro-ball,dark-pulse,dragon-pulse,earth-power,flash-cannon,iron-head,heavy-slam,drill-run,high-horsepower,psychic-fangs,body-press,block,defense-curl,dragon-tail,flail,head-smash,rollout,wide-guard,steel-beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9702284d30719df766,pidgeot-mega,aerial-ace,aerial-ace,aerial-ace,agility,agility,agility,air-cutter,air-cutter,air-cutter,air-slash,air-slash,air-slash,attract,attract,attract,bide,brave-bird,brave-bird,brave-bird,captivate,captivate,captivate,confide,confide,confide,defog,defog,defog,double-edge,double-edge,double-edge,double-team,double-team,double-team,endure,endure,endure,facade,facade,facade,feather-dance,feather-dance,feather-dance,feint-attack,feint-attack,feint-attack,fly,fly,fly,foresight,foresight,foresight,frustration,frustration,frustration,giga-impact,gust,gust,gust,heat-wave,heat-wave,heat-wave,hidden-power-bug,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel
5e825b9702284d30719df767,glalie-mega,freeze-dry,sheer-cold,powder-snow,astonish,leer,double-team,ice-shard,protect,icy-wind,frost-breath,bite,ice-fang,hail,headbutt,crunch,blizzard,hyper-beam,giga-impact,light-screen,safeguard,self-destruct,rest,snore,scary-face,attract,rain-dance,facade,weather-ball,fake-tears,icicle-spear,payback,avalanche,round,hex,bulldoze,body-slam,ice-beam,earthquake,substitute,spikes,endure,sleep-talk,shadow-ball,taunt,gyro-ball,dark-pulse,iron-head,block,disable,icicle-crash,rollout,switcheroo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9702284d30719df768,diancie-mega,after-you,ancient-power,calm-mind,confide,covet,dazzling-gleam,diamond-storm,double-team,earth-power,endeavor,explosion,facade,flail,flash,frustration,giga-impact,gravity,guard-split,gyro-ball,hail,harden,heal-bell,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hyper-beam,iron-defense,last-resort,light-screen,magnet-rise,moonblast,nature-power,power-gem,protect,psychic,psych-up,psyshock,reflect,rest,return,rock-polish,rock-slide,rock-throw,rock-tomb,round,safeguard,sandstorm,secret-power,sharpen,skill-swap,sleep-talk,smack-down,snore,stealth-rock,stone-edge,substitute,sunny-day,swagger,tackle,telekinesis,toxic,trick-room,wonder-room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9702284d30719df769,metagross-mega,aerial-ace,aerial-ace,agility,agility,ally-switch,ally-switch,block,body-slam,body-slam,brick-break,brick-break,bulldoze,bulldoze,bullet-punch,bullet-punch,confide,confide,confusion,confusion,cut,cut,defense-curl,defense-curl,double-edge,double-edge,double-team,double-team,dynamic-punch,dynamic-punch,earthquake,earthquake,endure,endure,explosion,explosion,facade,facade,flash,flash,flash-cannon,flash-cannon,frustration,frustration,fury-cutter,fury-cutter,giga-impact,grass-knot,grass-knot,gravity,gravity,gyro-ball,gyro-ball,hammer-arm,headbutt,headbutt,headbutt,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hold-back,hone-claws,hone-claws,hyper-beam,hyper-beam,ice-punch,ice-punch,icy-wind,icy-wind,iron-defense,iron-defense,iron-defense,iron-head,iron-head,iron-head,laser-focus,light-screen,light-screen
5e825b9702284d30719df76a,kyogre-primal,ancient-power,aqua-ring,aqua-tail,avalanche,blizzard,block,body-slam,brick-break,brine,bulldoze,calm-mind,confide,defense-curl,dive,double-edge,double-team,earthquake,endure,facade,frustration,giga-impact,hail,headbutt,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hydro-pump,hyper-beam,ice-beam,icy-wind,iron-head,liquidation,mimic,muddy-water,mud-slap,natural-gift,origin-pulse,protect,psych-up,rain-dance,rest,return,roar,rock-slide,rock-smash,rock-tomb,round,safeguard,scald,scary-face,secret-power,sheer-cold,shock-wave,signal-beam,sleep-talk,snore,strength,substitute,surf,swagger,swift,thunder,thunderbolt,thunder-wave,toxic,uproar,waterfall,water-pulse,whirlpool,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9702284d30719df76b,groudon-primal,aerial-ace,ancient-power,block,body-slam,brick-break,brutal-swing,bulk-up,bulldoze,confide,counter,cut,defense-curl,dig,double-edge,double-team,dragon-claw,dragon-pulse,dragon-tail,dynamic-punch,earth-power,earthquake,endure,eruption,facade,fire-blast,fire-punch,fissure,flamethrower,fling,focus-blast,frustration,fury-cutter,giga-impact,hammer-arm,headbutt,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,hyper-beam,incinerate,iron-head,iron-tail,lava-plume,mega-kick,mega-punch,mimic,mud-shot,mud-slap,natural-gift,overheat,power-up-punch,precipice-blades,protect,psych-up,rest,return,roar,rock-climb,rock-polish,rock-slide,rock-smash,rock-tomb,rollout,round,safeguard,sandstorm,scary-face,secret-power,seismic-toss,shadow-claw,shock-wave,slash,sleep-talk,smack-down,snore,solar-beam,stealth-rock,stomping-tantrum,stone-edge,strength,substitute,sunny-day,swagger,swift,swords-dance,thunder,thunderbolt,thunder-punch,thunder-wave,toxic,uproar,
5e825b9702284d30719df76c,rayquaza-mega,aerial-ace,air-slash,ancient-power,aqua-tail,avalanche,bind,blizzard,body-slam,brick-break,brutal-swing,bulk-up,bulldoze,celebrate,confide,crunch,defog,dive,double-edge,double-team,draco-meteor,dragon-ascent,dragon-claw,dragon-dance,dragon-pulse,dragon-tail,earth-power,earthquake,echoed-voice,endure,energy-ball,extreme-speed,facade,fire-blast,flamethrower,fling,fly,focus-blast,frustration,fury-cutter,giga-impact,gyro-ball,headbutt,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,hyper-beam,hyper-voice,ice-beam,icy-wind,incinerate,iron-head,iron-tail,mimic,mud-slap,natural-gift,outrage,overheat,protect,psych-up,rain-dance,rest,return,roar,rock-slide,rock-smash,rock-tomb,round,sandstorm,scary-face,secret-power,shadow-claw,shock-wave,sky-drop,sleep-talk,snore,solar-beam,stone-edge,strength,substitute,sunny-day,surf,swagger,swift,swords-dance,tailwind,thunder,thunderbolt,thunder-wave,toxic,twister,uproar,v-create
5e825b9702284d30719df76d,pikachu-rock-star,agility,attract,attract,bestow,bestow,bide,bide,body-slam,body-slam,brick-break,captivate,captivate,celebrate,charge,charge,charge-beam,charge-beam,charm,charm,confide,confide,counter,counter,covet,covet,defense-curl,defense-curl,dig,disarming-voice,disarming-voice,discharge,double-edge,double-edge,double-slap,double-slap,double-team,double-team,dynamic-punch,echoed-voice,echoed-voice,electric-terrain,electric-terrain,electro-ball,electroweb,electroweb,encore,encore,endeavor,endeavor,endure,endure,extreme-speed,facade,facade,fake-out,fake-out,feint,flail,flail,flash,flash,fling,fling,fly,focus-punch,follow-me,frustration,frustration,grass-knot,grass-knot,growl,happy-hour,headbutt,headbutt,heart-stamp,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel
5e825b9702284d30719df76e,pikachu-belle,agility,attract,attract,bestow,bestow,bide,bide,body-slam,body-slam,brick-break,captivate,captivate,celebrate,charge,charge,charge-beam,charge-beam,charm,charm,confide,confide,counter,counter,covet,covet,defense-curl,defense-curl,dig,disarming-voice,disarming-voice,discharge,double-edge,double-edge,double-slap,double-slap,double-team,double-team,dynamic-punch,echoed-voice,echoed-voice,electric-terrain,electric-terrain,electro-ball,electroweb,electroweb,encore,encore,endeavor,endeavor,endure,endure,extreme-speed,facade,facade,fake-out,fake-out,feint,flail,flail,flash,flash,fling,fling,fly,focus-punch,follow-me,frustration,frustration,grass-knot,grass-knot,growl,happy-hour,headbutt,headbutt,heart-stamp,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel
